text,label
こんにちはー。,1
はい。,0
本日はご利用頂きまして、ありがとうございます。,0
お客様どのようなご旅行をお考えでしょうか？,0
"浴衣とか―着物を着て,、ゆったりと食べ歩きがしたいです。",1
はい、浴衣とかですね。,0
はい。,0
今.、ちょっとお待ち下さいね。,1
はい、浴衣など、はい。,1
ちょっとお待ち下さい。,0
すいません。,0
食べ歩きですね。,0
はい、今お調べ致します。,0
はい。,0
はい。,1
し、少々お待ち下さい。,0
はいっ。,0
例えばなんですけれどもー、あのー、まぁ具体的な場所ーはあれなんですけれども、どちら方面に行かれたいとか、そういったご要望は御座いますか？,0
和の街並みを歩きたいので、そうですねぇ、川越ー…辺り。,1
はい。,0
あ、かしこまりました。,0
少々お待ち下さーい。,0
川越ですね。,0
はい。,0
お待たせ致しました。,0
今、見えておりますか？,0
はい。,1
はい。,0
こちらー今、9件程出てきましてぇー、はい。,0
今あの、ちょっとゆっくり、あのー下ろしていきますのでー、何か気になったところが御座いましたら、仰って下さい。,0
はい。,0
食べ歩きですもんね。,0
こちらお店になってますものねぇ。,0
食べながら歩いて回りたいといった感じですかねぇ。,0
あ、かしこまりました。,0
少々お待ち下さい。,0
こちら、ちょっと待って下さいねぇ。,0
食べ歩き。,0
はい。,0
ちょっとですねぇー。,0
こちらでー川越でちょっと調べて、みますねー。,0
すいません。,0
すいません。,0
そうしますとー、ちょっとこちらでー、あのーお調べした、しましたところ―、ちょっとですねぇー、食べ歩き、あ、でも、食べ歩きとして人気がある、あっこちら…がちょっと1件見つかりましてー、あの、こういったあのー、さつまいもを使った―、あのーお菓子ですとかお饅頭ーがあるんですけど、こういったお店―ご興味ありますかー？,0
はい。,1
あ、かしこまりましたー。,0
はい、こちらですね、ちょっとお待ち下さい。,0
はい。,0
あとー、あのー川越―でー、何か―他にー食べたいものとか、ご興味とかございますか？,0
着物のレンタルを出来る…所に行ってから、食べ歩きをしたいので。,1
あっ、なるほどー。,0
少々お待ち下さーい。,0
はい。,0
あ、ありましたぁ。,0
よかったですー。,0
こちら1番の、えーっと、レストラン着物、美々庵、というお店ですね。,0
こちらー、ご案内してもよろしいですかー？,0
はい。,1
かしこまりましたー。,0
はい。,0
こちらー、あのーはい、こちら川越市内にもちろん御座いまして、えーっと200着以上の着物から選べる、えっとレンタルの着物屋さんとなっております。,0
で、こちらがですね、もう一式揃っておりますのでー、はい、こちらでー、済ますことができますー。,0
こちらのお店でも、よろしいですか？,0
はい。,1
かしこまりましたー。,0
はい。,0
で、こちらで、あのーお着物を着ていただいて、あのー川越市内を散策、といった感じになりますけどいいですか？,0
はい。,1
じゃ、他に―、えっと、川越でちょっと―、観光できるような所をお探ししますね。,0
はい。,1
今あのこちらー出てきたんですけど、はい、あのー上から、ゆっくり下ろしていきますので、気になったお店があったらおしえ、教えてください。,0
やはりあの、こういった神社、ぶっ仏閣が。,0
何か見てみたいお寺とかございますか？,0
上にあった川越八幡宮。,1
はい、川越八幡宮ですね。,0
あっこちらーですよね、川越八幡宮。,0
はい、少々お待ち下さい。,0
はい。,0
こちらそーですね、あのー、大変古い…お寺となっておりますね。,0
はーい。,0
縁結びのイチョウは全国的に有名、となっておりますー。,0
はーい。,0
こちらは、はーい、ご興味、ございますか？,0
川越八幡宮、ですね。,0
はい。,1
はい。,0
かしこまりましたー。,0
少々お待ち下さい。,0
はい。,0
あと、あ、あのー川越で―、何か食べたいものとか他に、お探し致しましょうか？,0
川越はー、なんか、お菓子が有名らしいので、それ、お菓子ーを買える、お店に…行きたいです。,1
かしこまりましたー。,0
今お調べ致しまーす。,0
はい。,0
お客様、今、はーい。,0
こちらが出てきまして―、例えば1番の菓子屋横丁とかでございますかね？,0
はいー。,1
はい。,0
じゃ、こちら、詳しくお調べ致しますねぇー。,0
はい。,0
こちらそうですねぇ、あのー駄菓子を製造したのが始まり…菓子屋横丁ですねぇ。,0
はい。,0
で、こちらー、えと、ここ、ここですねーこの、今、指の、ここですねー。,0
こちらの狭い路地にー、約二十数件のお店が並んでおりましてー、はーい、あのー駄菓子や玩具が…はい、たくさんございますー。,0
はい。,0
で、昔ながらの製法で作るー飴？飴ですとかー、かわめ、川越名物のお団子ー、あと、さつまいもを使ったお菓子ですね。,0
はい。,0
こちらーございますけど、こちら、でよろしいですかね？,0
はい。,1
なかなか、はい。,0
はい。,0
はい。,0
あと他にもですねー、えーと、お菓子といったところで、今お菓子で調べますね。,0
お菓子だと出てこないんですね、これはねー。,0
はい。,0
あとこういいったー、お店が御座いますね。,0
見てみますか？,0
はい。,1
はい。,0
亀屋本店さん。,0
こちらがですねぇ、えーと、和菓子ですね。,0
はーい。,0
で、こちら、凄いですねぇ、1783年創業した、お店で御座いましてー、お店のー、店構えのお写真がないんですけれどもー、あのー蔵造りのお店ーとなっておりまして、で、川越を代表する和菓子のお店だそうですー。,0
はーい。,0
で、こちらー、そうですねぇ。,0
はい。,0
お客様、あの、シナモンお好きですか？,0
はい。,1
